resume_id,experience_index,company,title,location,start_date,end_date,responsibilities
2f2810ae39cf1fe2c635772747cb9553,6,Austin Independent School District (Brooke Elementary),Elementary Music Teacher,"Austin, Texas, United States",August 2002,July 2003,"[""Taught elementary music to all students at a Kindergarten through 5th grade campus.""]"
2f2810ae39cf1fe2c635772747cb9553,7,KMFA 89.5,"On Air Announcer, Librarian","Austin, Texas, United States",2001,2002,"[""Selected and logged music to be played during 6-hour overnight shift once a week."",""Announced each selection, answering listener phone calls."",""Prepared for the upcoming week by pulling programmed recordings from the library and slotting them into their correct positions."",""Refiled music from the previous week's programming schedule.""]"
2f2810ae39cf1fe2c635772747cb9553,8,The University of Texas at Austin,"Assistant Instructor, Music Theory","Austin, Texas, United States",August 1998,May 2001,"[""Taught Freshman Music Theory and Ear Training."",""Created basic websites with student assignments and course information for my classes."",""Coordinated with lead professor to present lessons, concepts, and exams on schedule.""]"
2f2810ae39cf1fe2c635772747cb9553,9,Midland ISD,Elementary Music Teacher - String Orchestra,"Midland, Texas, United States",August 1993,July 1998,"[""Taught 5th and 6th grade string orchestra at several campuses, including Emerson, Crockett, Ben Milam, and Bush Elementaries."",""Planned and directed several concerts throughout the school year."",""Collaborated with other strings teachers to plan and direct the yearly district-wide string festival."",""Drafted the district's first strings curriculum.""]"
5ab4a84390d9a71af68d6ba6539d9262,0,Zillow Group,Senior Software Engineer - Full Stack,"San Francisco, California",June 2018,July 2023,"[""Developed full stack applications for the Premier Agent CRM and messaging platform."",""Tech stack includes AWS services (SQS, EC2, S3, Serverless, Aurora DB, Dynamo DB), PHP, GoLang, Node JS, TypeScript and React."",""Enabled email, SMS, and push messaging between agents and consumers.""]"
5ab4a84390d9a71af68d6ba6539d9262,1,PlayStation,Senior Software Engineer / Scrum Master,"San Francisco, CA",November 2015,June 2018,"[""Developed rich media front end applications for the PlayStation store using Scaled Agile methodologies."",""Our tech stack included JavaScript (ES6), EmberJS, CSS3, HTML5, RESTful microservices in Java.""]"
5ab4a84390d9a71af68d6ba6539d9262,2,Hewlett-Packard,Senior UI Engineer,"Palo Alto, CA",September 2013,November 2015,"[""Develop new JQuery UI plugins."",""Refactor UI components."",""Utilize front-end MV* patterns to expedite front end development."",""Develop Selenium automated test cases."",""Develop QUnit test cases for JavaScript components."",""Mentor interns and junior engineers."",""Fix and resolve UI defects.""]"
5ab4a84390d9a71af68d6ba6539d9262,3,MedeAnalytics Inc,Lead UI Engineer,"Emeryville, CA",February 2012,September 2013,"[""Develop and enhance existing SaaS healthcare analytics application using JavaScript, CSS, JQuery, HTML5 and ASP.NET MVC3."",""Closely involved in both front end and backend architectural designs and development."",""Lead the development and deployment of multiple front-end projects using Bootstrap and Backbone.js."",""Mentor junior engineers."",""Introduce new front-end charting components through integrating and implementing HighCharts."",""Actively involved in peer-to-peer code review sessions.""]"
5ab4a84390d9a71af68d6ba6539d9262,4,"Technical Bay, Inc.",CEO/Co-founder,null,March 2010,December 2012,"[""Lead the development of new and existing web projects.""]"
5ab4a84390d9a71af68d6ba6539d9262,5,WorkforceLogic,"Development Manager, Lead Developer",null,March 2011,February 2012,"[""Lead the full stack development of time management application using ASP.NET MVC3, JQuery, and Entity Framework 4.1."",""Lead the full stack development of statement of work application using ASP.NET MVC3, JQuery, and NHibernate."",""Manage a SCRUM development team which includes developers, QA engineers, product manager, and UI/UX designer."",""Perform SCRUM sprint planning and meeting management."",""Perform code reviews and reviews of technical specifications."",""Design database model diagrams using Microsoft Visio."",""Design and development of the relational databases schema and tables."",""Manage and work in a high performance and driven agile environment, using SCRUM methodology.""]"
5ab4a84390d9a71af68d6ba6539d9262,6,Lawlink,Application Development Manager,null,November 2009,February 2011,"[""Lead the development of new applications and enhancements of existing applications using Scrum and extreme programming methodologies."",""Architect and develop online event management platform using ASP.NET, CSS, JavaScript, HTML, JQuery, and LINQ."",""Architect and develop an group buying marketplace using ASP.NET, CSS, JavaScript, HTML, JQuery, and LINQ."",""Enhance existing legal social network using .NET 3.5, JQuery, CSS, and ADO.NET."",""Review and work with team to refine functional specs.""]"
5ab4a84390d9a71af68d6ba6539d9262,7,Wells Fargo,Senior Software Engineer (Consultant),null,June 2009,November 2009,"[""Develop Internet tools and applications for Wells Fargo Wholesale group.""]"
5ab4a84390d9a71af68d6ba6539d9262,8,Prosper Marketplace,Senior Software Engineer,null,March 2008,May 2009,"[""Develop financial management applications and online financial marketplace applications using Microsoft .NET framework and relational database technology.""]"
5ab4a84390d9a71af68d6ba6539d9262,9,Wells Fargo,Web Application Engineer,null,October 2006,February 2008,"[""Developed web-based financial, insurance, and IT applications."",""Performed search engine optimization using Google sitemap protocol.""]"
5ab4a84390d9a71af68d6ba6539d9262,10,Communication Intelligence Corp.,Web Master/Web Project Manager,null,July 1999,July 2006,"[""Developed web-based e-commerce applications using Microsoft technology.""]"
5ab4a84390d9a71af68d6ba6539d9262,11,Global Imaging Networks,Co-Founder/Director of Technical Services,null,August 1998,June 1999,"[""Developed and managed the successful launch and implementation of company e-commerce solution using Microsoft's n-tiered, relational database technologies, and CyberCash (now Verisign) payment system."",""Mentored technical staffs of system specialists and engineers in advising businesses in their computing requirements and informational needs."",""Managed and oversaw computer and server assembly processes (configurations and installations)."",""Provided leadership in training computer specialists in IT infrastructures, system back-ups and system data disaster recovery."",""Consulted companies in evaluating, enhancing, and securing their network infrastructures."",""Defined requirements and proposals for clients’ business systems.""]"
